YYYYMM,ZIPCODE,CITY,STATE,TOTAL FROM ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP,TOTAL TO ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP
201812,="92168",SAN DIEGO                   ,CA,00000017,00000000,00000000,00000011,00000015,00000000,00000013,00000000,00000000,00000011,00000011,00000000
201812,="92169",SAN DIEGO                   ,CA,00000021,00000000,00000000,00000012,00000018,00000000,00000027,00000000,00000000,00000021,00000021,00000000
201812,="92170",SAN DIEGO                   ,CA,00000012,00000000,00000000,00000000,00000012,00000000,00000021,00000000,00000000,00000013,00000019,00000000
201812,="92172",SAN DIEGO                   ,CA,00000014,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="92173",SAN YSIDRO                  ,CA,00000152,00000000,00000053,00000096,00000148,00000000,00000195,00000000,00000058,00000135,00000177,00000018
201812,="92174",SAN DIEGO                   ,CA,00000016,00000000,00000000,00000011,00000014,00000000,00000017,00000000,00000000,00000012,00000016,00000000
201812,="92175",SAN DIEGO                   ,CA,00000011,00000000,00000000,00000000,00000000,00000000,00000024,00000000,00000000,00000018,00000021,00000000
201812,="92176",SAN DIEGO                   ,CA,00000015,00000000,00000000,00000000,00000013,00000000,00000020,00000000,00000000,00000000,00000017,00000000
201812,="92177",SAN DIEGO                   ,CA,00000011,00000000,00000000,00000000,00000011,00000000,00000017,00000000,00000000,00000014,00000015,00000000
201812,="92178",CORONADO                    ,CA,00000011,00000000,00000000,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000000,00000000
201812,="92191",SAN DIEGO                   ,CA,00000015,00000000,00000000,00000000,00000013,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="92192",SAN DIEGO                   ,CA,00000014,00000000,00000000,00000000,00000013,00000000,00000020,00000000,00000000,00000015,00000018,00000000
201812,="92193",SAN DIEGO                   ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000021,00000000,00000011,00000000,00000018,00000000
201812,="92195",SAN DIEGO                   ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000015,00000000,00000000,00000000,00000012,00000000
201812,="92196",SAN DIEGO                   ,CA,00000013,00000000,00000000,00000000,00000000,00000000,00000027,00000000,00000000,00000013,00000027,00000000
201812,="92198",SAN DIEGO                   ,CA,00000014,00000000,00000000,00000000,00000014,00000000,00000016,00000000,00000000,00000012,00000016,00000000
201812,="92201",INDIO                       ,CA,00000261,00000000,00000099,00000156,00000242,00000019,00000493,00000016,00000246,00000231,00000300,00000193
201812,="92202",INDIO                       ,CA,00000015,00000000,00000000,00000000,00000011,00000000,00000036,00000000,00000000,00000024,00000032,00000000
201812,="92203",INDIO                       ,CA,00000184,00000000,00000080,00000098,00000152,00000032,00000349,00000018,00000187,00000144,00000150,00000199
201812,="92210",INDIAN WELLS                ,CA,00000051,00000000,00000025,00000019,00000035,00000016,00000183,00000017,00000111,00000055,00000054,00000129
201812,="92211",PALM DESERT                 ,CA,00000291,00000020,00000110,00000161,00000237,00000054,00000746,00000049,00000417,00000280,00000235,00000511
201812,="92220",BANNING                     ,CA,00000204,00000000,00000066,00000136,00000189,00000015,00000187,00000000,00000056,00000123,00000167,00000020
201812,="92223",BEAUMONT                    ,CA,00000294,00000012,00000106,00000176,00000273,00000021,00000455,00000000,00000165,00000281,00000435,00000020
201812,="92225",BLYTHE                      ,CA,00000121,00000000,00000044,00000076,00000115,00000000,00000101,00000000,00000033,00000066,00000092,00000000
201812,="92226",BLYTHE                      ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000018,00000000,00000000,00000000,00000000,00000000
201812,="92227",BRAWLEY                     ,CA,00000135,00000000,00000034,00000096,00000130,00000000,00000144,00000000,00000043,00000096,00000134,00000000
201812,="92230",CABAZON                     ,CA,00000022,00000000,00000000,00000012,00000021,00000000,00000017,00000000,00000000,00000000,00000016,00000000
201812,="92231",CALEXICO                    ,CA,00000169,00000000,00000063,00000105,00000162,00000000,00000162,00000000,00000054,00000107,00000152,00000000
201812,="92232",CALEXICO                    ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000057,00000000,00000029,00000027,00000028,00000029
201812,="92233",CALIPATRIA                  ,CA,00000020,00000000,00000000,00000011,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="92234",CATHEDRAL CITY              ,CA,00000311,00000000,00000103,00000202,00000286,00000025,00000540,00000024,00000246,00000270,00000263,00000277
201812,="92235",CATHEDRAL CITY              ,CA,00000026,00000000,00000000,00000019,00000025,00000000,00000036,00000000,00000012,00000024,00000033,00000000
201812,="92236",COACHELLA                   ,CA,00000103,00000000,00000036,00000065,00000101,00000000,00000100,00000000,00000028,00000069,00000092,00000000
201812,="92240",DESERT HOT SPRINGS          ,CA,00000336,00000000,00000097,00000230,00000316,00000020,00000398,00000016,00000136,00000246,00000324,00000074
201812,="92241",DESERT HOT SPRINGS          ,CA,00000038,00000000,00000018,00000018,00000032,00000000,00000235,00000000,00000099,00000126,00000077,00000158
201812,="92242",BIG RIVER                   ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000037,00000000,00000023,00000011,00000000,00000035
201812,="92243",EL CENTRO                   ,CA,00000240,00000000,00000086,00000151,00000224,00000016,00000254,00000000,00000104,00000145,00000222,00000032
201812,="92244",EL CENTRO                   ,CA,00000017,00000000,00000000,00000000,00000012,00000000,00000024,00000000,00000000,00000016,00000022,00000000
201812,="92247",LA QUINTA                   ,CA,00000024,00000000,00000012,00000000,00000017,00000000,00000014,00000000,00000000,00000000,00000000,00000000
201812,="92248",LA QUINTA                   ,CA,00000022,00000000,00000016,00000000,00000021,00000000,00000035,00000000,00000015,00000013,00000030,00000000
201812,="92249",HEBER                       ,CA,00000018,00000000,00000000,00000013,00000018,00000000,00000013,00000000,00000000,00000000,00000013,00000000
201812,="92250",HOLTVILLE                   ,CA,00000047,00000000,00000017,00000030,00000044,00000000,00000032,00000000,00000011,00000021,00000027,00000000
201812,="92251",IMPERIAL                    ,CA,00000115,00000000,00000062,00000048,00000106,00000000,00000094,00000000,00000040,00000052,00000086,00000000
201812,="92252",JOSHUA TREE                 ,CA,00000066,00000000,00000022,00000043,00000058,00000000,00000075,00000000,00000023,00000049,00000066,00000000
201812,="92253",LA QUINTA                   ,CA,00000280,00000000,00000131,00000143,00000224,00000056,00000664,00000053,00000379,00000232,00000246,00000418
201812,="92254",MECCA                       ,CA,00000017,00000000,00000000,00000000,00000017,00000000,00000025,00000000,00000000,00000015,00000022,00000000
201812,="92255",PALM DESERT                 ,CA,00000027,00000000,00000000,00000017,00000023,00000000,00000031,00000000,00000012,00000000,00000022,00000000
201812,="92256",MORONGO VLY                 ,CA,00000039,00000000,00000000,00000029,00000036,00000000,00000039,00000000,00000000,00000031,00000038,00000000
201812,="92257",NILAND                      ,CA,00000021,00000000,00000000,00000015,00000018,00000000,00000066,00000000,00000031,00000032,00000011,00000055
201812,="92258",NORTH PALM SPRINGS          ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="92260",PALM DESERT                 ,CA,00000318,00000016,00000098,00000204,00000271,00000047,00000699,00000044,00000341,00000314,00000263,00000436
201812,="92261",PALM DESERT                 ,CA,00000011,00000000,00000000,00000000,00000000,00000000,00000019,00000000,00000000,00000011,00000012,00000000
201812,="92262",PALM SPRINGS                ,CA,00000335,00000024,00000072,00000239,00000277,00000058,00000500,00000025,00000166,00000309,00000264,00000236
201812,="92263",PALM SPRINGS                ,CA,00000047,00000000,00000000,00000037,00000041,00000000,00000100,00000015,00000035,00000050,00000063,00000037
201812,="92264",PALM SPRINGS                ,CA,00000234,00000013,00000056,00000165,00000207,00000027,00000558,00000017,00000206,00000335,00000253,00000305
201812,="92267",PARKER DAM                  ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000062,00000000,00000039,00000022,00000000,00000058
201812,="92270",RANCHO MIRAGE               ,CA,00000181,00000000,00000081,00000092,00000145,00000036,00000502,00000034,00000241,00000227,00000214,00000288
201812,="92274",THERMAL                     ,CA,00000049,00000000,00000013,00000033,00000048,00000000,00000057,00000000,00000019,00000038,00000050,00000000
201812,="92275",SALTON CITY                 ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="92276",THOUSAND PALMS              ,CA,00000051,00000000,00000016,00000034,00000040,00000011,00000071,00000000,00000030,00000038,00000034,00000037
201812,="92277",TWENTYNINE PALMS            ,CA,00000297,00000000,00000140,00000153,00000272,00000025,00000246,00000000,00000091,00000152,00000223,00000023
201812,="92283",WINTERHAVEN                 ,CA,00000012,00000000,00000000,00000000,00000000,00000000,00000078,00000000,00000043,00000034,00000027,00000051
201812,="92284",YUCCA VALLEY                ,CA,00000162,00000000,00000033,00000123,00000156,00000000,00000167,00000000,00000035,00000130,00000152,00000015
201812,="92285",LANDERS                     ,CA,00000027,00000000,00000000,00000019,00000024,00000000,00000030,00000000,00000000,00000023,00000030,00000000
201812,="92286",YUCCA VALLEY                ,CA,00000014,00000000,00000000,00000013,00000014,00000000,00000019,00000000,00000000,00000015,00000017,00000000
201812,="92301",ADELANTO                    ,CA,00000243,00000000,00000086,00000153,00000227,00000016,00000214,00000000,00000080,00000129,00000203,00000011
201812,="92307",APPLE VALLEY                ,CA,00000216,00000000,00000061,00000148,00000208,00000000,00000243,00000016,00000077,00000150,00000227,00000016
201812,="92308",APPLE VALLEY                ,CA,00000208,00000000,00000065,00000140,00000198,00000000,00000206,00000000,00000060,00000144,00000196,00000000
201812,="92310",FORT IRWIN                  ,CA,00000092,00000000,00000045,00000046,00000086,00000000,00000085,00000000,00000031,00000054,00000078,00000000
201812,="92311",BARSTOW                     ,CA,00000258,00000000,00000077,00000177,00000238,00000020,00000275,00000000,00000083,00000190,00000252,00000023
201812,="92312",BARSTOW                     ,CA,00000014,00000000,00000000,00000011,00000013,00000000,00000052,00000000,00000014,00000037,00000042,00000000
201812,="92313",GRAND TERRACE               ,CA,00000083,00000000,00000019,00000062,00000080,00000000,00000079,00000000,00000020,00000056,00000075,00000000
201812,="92314",BIG BEAR CITY               ,CA,00000079,00000000,00000035,00000039,00000052,00000027,00000066,00000000,00000020,00000042,00000062,00000000
201812,="92315",BIG BEAR LAKE               ,CA,00000071,00000000,00000022,00000041,00000046,00000025,00000031,00000000,00000011,00000019,00000025,00000000
201812,="92316",BLOOMINGTON                 ,CA,00000137,00000000,00000035,00000098,00000130,00000000,00000132,00000000,00000037,00000092,00000126,00000000
201812,="92317",BLUE JAY                    ,CA,00000022,00000000,00000000,00000012,00000016,00000000,00000020,00000000,00000000,00000012,00000019,00000000
201812,="92320",CALIMESA                    ,CA,00000050,00000000,00000017,00000031,00000049,00000000,00000063,00000000,00000020,00000041,00000060,00000000
201812,="92321",CEDAR GLEN                  ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000013,00000000,00000000,00000000,00000013,00000000
201812,="92324",COLTON                      ,CA,00000326,00000000,00000091,00000229,00000313,00000013,00000299,00000000,00000094,00000197,00000284,00000015
201812,="92325",CRESTLINE                   ,CA,00000049,00000000,00000015,00000032,00000039,00000000,00000071,00000000,00000018,00000051,00000063,00000000
201812,="92329",PHELAN                      ,CA,00000045,00000000,00000015,00000028,00000045,00000000,00000050,00000000,00000015,00000034,00000049,00000000
201812,="92331",FONTANA                     ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000019,00000000,00000000,00000012,00000017,00000000
201812,="92333",FAWNSKIN                    ,CA,00000000,00000000,00000000,00000000,00000000,00000000,00000016,00000000,00000000,00000000,00000016,00000000
201812,="92334",FONTANA                     ,CA,00000024,00000000,00000000,00000017,00000024,00000000,00000030,00000000,00000000,00000018,00000027,00000000
201812,="92335",FONTANA                     ,CA,00000503,00000011,00000163,00000329,00000470,00000033,00000434,00000000,00000151,00000279,00000414,00000020
201812,="92336",FONTANA                     ,CA,00000388,00000000,00000105,00000274,00000371,00000017,00000426,00000018,00000129,00000279,00000397,00000029
201812,="92337",FONTANA                     ,CA,00000164,00000000,00000043,00000117,00000158,00000000,00000161,00000000,00000043,00000115,00000152,00000000
201812,="92340",HESPERIA                    ,CA,00000022,00000000,00000000,00000013,00000021,00000000,00000037,00000000,00000000,00000023,00000034,00000000
